Id	Longitude	Latitude	Population	ClinicWalkability
70030076263753605	83.016622	55.087968	3.06	5
70030076262924089	83.015186	55.083489	3.06	5
141373143633360	83.032683	55.044538	3.06	4
141373143629171	82.984304	55.005237	3.06	3
141373143634002	82.968284	55.018414	3.06	3
70030076167581476	83.030053	55.034839	3.06	3
70030076129433185	82.795664	55.01833	3.06	1
141373143516945	82.964728	55.082494	76.86	3
141373143640509	83.016663	55.050563	3.06	3
141373143553796	82.942813	55.03607	3.06	3
141373143561502	82.941155	55.060354	3.06	3
141373143684892	82.799123	54.979038	384.29	4
141373143690059	83.005844	54.943349	3.06	5
141373143552076	83.003878	55.048671	3.06	3
141373143585810	82.79726	55.026207	3.06	3
141373143585528	82.866163	55.017539	3.06	4
141373143585752	82.871233	55.023751	3.06	5
141373143674986	82.842112	54.981581	3.06	3
141373143634277	82.991504	55.055769	3.06	2
141373143615247	82.805327	54.9853	3.06	3
141373143645414	82.881852	55.040325	3.06	3
141373143620865	83.12272	54.958202	3.06	4
141373143535469	82.909613	54.930685	348.43	2
141373143628241	82.985553	55.00783	3.06	3
141373143529975	82.881558	54.991073	298.9	1
70030076261929688	83.018783	55.077357	3.06	4
70030076262874094	83.009188	55.078736	3.06	4
70030076325495920	82.994356	55.160345	3.06	5
70030076195308887	83.056954	55.064139	3.06	5
141373143619940	82.834077	55.014689	3.06	5
141373143558570	82.977178	55.006319	3.06	2
70030076327417548	82.943614	54.846641	3.06	5
70030076328329961	82.933678	54.843455	3.06	5
70030076262893650	83.015457	55.082965	3.06	5
70030076166896715	82.966996	55.01922	3.06	3
70030076181374404	82.793342	55.027116	3.06	3
70030076261984307	83.011294	55.077984	3.06	4
141373143606548	82.964876	54.868512	3.06	3
70030076261968350	83.019342	55.080315	3.06	4
70030076327249813	82.944945	54.849151	3.06	5
141373143619265	82.857458	55.028208	3.06	1
141373143529469	82.838997	54.988014	122.97	3
141373143538480	82.97863	54.860261	204.96	1
141373143530344	82.865961	54.983757	42.7	2
141373143529101	82.829248	54.980563	491.9	2
141373143604832	82.899229	55.111422	3.06	4
141373143517970	82.964171	55.069177	491.9	1
141373143644326	83.027416	55.047187	3.06	3
141373143618073	82.886318	55.009922	3.06	3
70030076334662684	82.928275	54.858884	3.06	5
70030076262925461	83.020401	55.085887	3.06	5
141373143624341	82.986532	54.946777	3.06	4
141373143617120	82.8093	54.997523	3.06	4
141373143538421	82.974763	54.85201	61.49	3
141373143623165	83.112199	54.94181	3.06	3
141373143630429	83.074045	54.917971	3.06	3
141373143632527	83.001945	54.986395	3.06	4
141373143528546	82.890765	54.99806	81.98	3
141373143628757	83.06996	54.932198	3.06	3
141373143524537	82.957879	55.177978	116.14	1
141373143622405	83.069079	54.9447	3.06	2
141373143519939	82.990449	55.048705	27.33	3
141373143571865	82.854047	55.030864	3.06	2
141373143639823	82.949308	55.060944	3.06	3
141373143584700	83.07212	54.921745	3.06	3
141373143557595	82.912042	55.117742	3.06	4
141373143608225	82.836031	54.983709	3.06	2
141373143616794	82.958996	54.949561	3.06	1
70030076261498583	83.026281	55.080293	3.06	5
70030076214023864	82.813338	55.09585	3.06	5
70030076321112195	83.028667	55.058854	3.06	5
141373143606104	82.951902	54.866174	3.06	4
141373143529835	82.864467	54.980648	105.89	3
141373143627429	82.993761	55.001976	3.06	4
141373143616829	82.960147	54.950142	3.06	2
141373143643559	82.909042	55.112487	3.06	5
141373143645957	82.952242	55.180812	3.06	2
141373143680204	82.808382	54.979538	153.72	3
70030076250711385	83.035557	54.867489	3.06	5
70030076284717613	83.044097	54.885817	3.06	5
141373143626957	83.072349	54.934372	3.06	3
141373143623523	83.111881	54.95312	3.06	4
141373143618491	82.792518	55.012882	3.06	3
141373143630367	82.99664	55.027474	3.06	4
70030076347433389	83.123656	54.920939	3.06	4
70030076321566233	82.946655	54.860381	3.06	4
70030076284637344	83.040631	54.879307	3.06	5
70030076249826390	83.042945	54.874611	3.06	5
141373143621379	83.051781	54.956283	3.06	4
141373143645455	82.882449	55.039846	3.06	3
141373143598141	83.093492	54.816994	3.06	2
141373143633179	83.00682	55.045629	3.06	2
70030076243100665	83.128791	54.925926	3.06	3
141373143631421	83.070558	54.913717	3.06	4
141373143625617	82.987379	55.002764	3.06	3
141373143687639	82.963913	54.942838	239.12	2
141373143552762	82.948211	55.03393	3.06	4
141373143558463	82.891079	55.078827	3.06	3
141373143625472	83.143799	54.960546	3.06	5
70030076325495236	82.987026	55.161008	3.06	5
70030076330652554	82.943228	54.852795	3.06	5
70030076307248847	82.796158	54.986329	3.06	4
141373143561112	82.88128	55.035317	3.06	2
141373143640066	82.804916	55.097904	3.06	5
141373143629934	83.074261	54.936221	3.06	3
141373143632813	82.972328	55.017195	3.06	3
70030076327249912	82.945628	54.849825	3.06	5
141373143565538	82.790457	55.011151	3.06	3
141373143624658	83.118903	54.945139	3.06	3
141373143636448	82.886931	55.05384	3.06	2
141373143676400	82.997347	54.992639	3.06	4
141373143533903	82.957832	54.968519	13.66	3
141373143627715	82.989748	54.99974	3.06	4
141373143618309	82.897865	55.00836	3.06	2
141373143613063	82.853953	54.975574	3.06	4
141373143592763	82.947513	54.964516	85.4	3
141373143627055	83.093267	54.979928	3.06	3
141373143676474	83.007378	55.073812	3.06	3
141373143554874	82.823111	55.065103	68.32	5
141373143588453	82.828734	54.972104	3.06	3
141373143632217	82.964614	55.005176	3.06	2
141373143520108	82.962561	55.052856	68.32	2
141373143543768	83.099374	54.977152	3.06	2
141373143552543	82.997771	55.028256	3.06	4
141373143646213	82.813313	55.067731	3.06	5
141373143623497	83.063194	54.979253	3.06	4
141373143573446	82.98536	55.049267	3.06	3
141373143528470	82.889001	54.992454	170.8	2
141373143521626	82.928299	55.029461	17.08	1
70030076303128937	82.990279	55.163718	3.06	5
70030076130513407	83.103144	54.93995	3.06	2
141373143629019	83.0022	54.98503	3.06	4
141373143626800	83.089457	54.980242	3.06	3
141373143614057	82.802473	54.987971	3.06	3
70030076325495952	82.991546	55.16145	3.06	5
70030076347158213	83.125098	54.918436	3.06	5
141373143629291	82.987536	54.997857	3.06	4
141373143558381	82.885582	55.083609	3.06	3
141373143629182	82.982612	55.005171	3.06	3
141373143621765	83.124956	54.94438	3.06	2
141373143519797	82.933726	55.055636	153.72	2
70030076334691443	82.939071	54.859943	3.06	5
70030076194311014	82.95793	55.061045	3.06	3
70030076284716453	83.045573	54.884349	3.06	5
141373143638017	82.897791	55.07002	3.06	3
141373143619714	82.902238	55.011273	3.06	2
141373143516843	82.962593	55.080605	136.64	3
141373143626078	83.067399	54.941977	3.06	3
141373143565902	82.888907	55.053166	3.06	2
141373143642353	83.021017	55.052783	3.06	3
70030076249927985	83.052341	54.884018	3.06	5
141373143619507	82.883	55.021016	3.06	4
141373143594856	83.078684	54.838839	3.06	3
141373143567484	82.829902	54.972844	3.06	3
141373143679095	82.819454	55.068717	3.06	5
141373143612567	82.961122	54.963764	3.06	2
141373143551357	83.026848	55.053194	3.06	4
141373143594874	82.906647	55.105516	30.74	5
141373143641086	82.888886	55.075885	3.06	3
70030076242460410	82.859841	55.044886	3.06	3
141373143620977	83.123509	54.957161	3.06	4
70030076261992805	83.028191	55.084604	3.06	5
70030076173633037	83.055747	55.064906	3.06	5
141373143552895	82.98518	55.021264	3.06	3
141373143586862	82.947179	55.060485	3.06	3
141373143681776	82.960785	54.96688	426.99	3
141373143630475	83.075821	54.930841	3.06	3
141373143632325	83.065183	54.915714	3.06	4
141373143525456	82.887813	55.050419	68.32	3
70030076288060807	83.042536	54.883682	3.06	5
70030076307555099	83.055548	54.891575	3.06	5
141373143645656	82.874151	55.090114	3.06	5
141373143627455	83.086247	54.981298	3.06	3
141373143563534	82.992854	54.941871	3.06	5
141373143518941	82.917116	55.045662	64.9	1
141373143546062	83.084042	54.978298	3.06	3
141373143678196	82.948575	55.061688	3.06	3
141373143597634	83.014419	54.984076	3.06	5
141373143642929	83.023304	55.051031	3.06	3
141373143676593	82.912287	55.106752	3.06	5
141373143638705	82.827014	55.118457	3.06	5
141373143623120	83.110911	54.940516	3.06	3
141373143601610	83.039241	54.85237	3.06	3
141373143643182	83.021241	55.056729	3.06	4
141373143633060	82.999486	55.048577	3.06	3
141373143539815	83.110209	54.839151	81.98	2
141373143620288	82.983194	54.942265	3.06	4
141373143630170	82.952878	55.016724	3.06	2
141373143551630	83.021162	55.048231	3.06	3
141373143633743	82.997506	55.035841	3.06	3
70030076190492112	82.793712	54.987267	3.06	4
141373143641813	82.89576	55.0748	3.06	2
141373143617429	82.815082	55.020246	3.06	4
141373143629249	82.975046	55.008294	3.06	1
70030076321395369	82.933363	54.86495	3.06	5
70030076181370134	82.793387	55.022505	3.06	2
70030076130765859	83.04154	55.019673	3.06	5
141373143517106	82.92456	55.07213	368.92	3
141373143630122	82.979366	55.010773	3.06	2
141373143521560	82.930768	55.032413	218.62	2
141373143606450	82.95704	54.869689	3.06	4
141373143638127	82.943341	55.050734	3.06	2
70030076307557569	83.056157	54.890041	3.06	5
141373143613574	82.889685	54.968739	3.06	3
141373143632238	82.965728	55.004604	3.06	2
141373143605550	83.001386	54.87537	3.06	5
141373143567599	82.819882	54.978765	3.06	2
141373143605393	82.99696	54.864056	3.06	3
70030076275675212	82.765078	55.001666	3.06	5
141373143641911	82.974999	55.007643	3.06	1
141373143636331	82.997043	55.061403	3.06	2
141373143628781	82.991472	55.002236	3.06	3
141373143528957	82.818482	54.985545	27.33	2
141373143618912	82.872075	55.021677	3.06	4
141373143638517	82.942348	55.061622	3.06	3
141373143680889	82.872268	55.068126	3.06	4
70030076189793289	82.806039	54.977264	3.06	3
141373143549786	82.987269	54.985939	3.06	3
141373143626244	82.982383	54.988004	3.06	3
141373143557419	82.911835	55.121784	3.06	3
141373143636971	83.006534	55.064915	3.06	3
70030076242932250	82.882497	55.040377	3.06	3
70030076261970492	83.025058	55.082473	3.06	5
70030076262925778	83.020576	55.085579	3.06	5
70030076217755894	83.112362	54.926763	3.06	4
141373143633941	82.965017	55.003129	3.06	2
141373143566776	82.859217	54.975227	3.06	3
141373143611485	82.883256	54.971118	3.06	2
141373143635451	83.012203	55.045625	3.06	2
70030076193025995	82.941754	54.977989	3.06	4
70030076321348905	83.027155	55.065694	3.06	5
70030076275490360	83.034291	55.068293	3.06	5
141373143642802	82.973095	55.006126	3.06	2
141373143638563	82.953319	55.061066	3.06	3
141373143604943	83.114097	54.904139	3.06	4
141373143625948	83.078131	54.980451	3.06	4
141373143677912	82.882148	55.040106	3.06	3
141373143624394	83.139649	54.96234	3.06	5
70030076171166269	83.069035	54.867963	3.06	4
141373143539554	83.097112	54.840478	128.1	2
141373143689703	82.887623	55.082061	3.06	3
141373143549118	83.055171	54.879976	3.06	5
141373143566598	82.901842	55.029446	3.06	2
141373143519948	82.991313	55.048754	27.33	3
141373143537374	83.072117	54.940316	13.66	3
141373143614917	82.800053	54.985751	3.06	3
141373143620709	82.844968	55.027508	3.06	3
141373143566737	82.853487	54.973792	3.06	3
141373143624740	83.072885	54.978551	3.06	4
141373143520964	82.908599	55.034554	155.43	1
141373143631037	83.072353	54.915016	3.06	3
141373143574385	82.978023	55.0422	76.86	2
141373143641824	82.932592	55.098148	3.06	1
141373143620216	82.880455	55.017489	3.06	4
141373143609235	82.857474	54.983304	3.06	2
141373143583780	82.827542	54.962434	3.06	3
141373143552170	83.017185	55.042637	3.06	2
141373143611660	82.823993	54.977775	3.06	2
141373143645115	83.00445	54.991316	3.06	4
141373143642075	82.933606	55.097251	3.06	2
141373143636329	83.010739	55.062358	3.06	3
141373143642857	82.937669	55.097496	3.06	2
141373143634702	82.994566	55.043326	3.06	2
141373143612998	82.834638	54.971555	3.06	3
70030076330688598	82.938019	54.851257	3.06	5
70030076249942622	83.051474	54.884276	3.06	5
70030076330657177	82.941909	54.8522	3.06	5
141373143639381	82.899862	55.075692	3.06	2
141373143629309	83.07489	54.935281	3.06	3
141373143620616	83.117259	54.959897	3.06	4
141373143678029	82.895896	55.010002	3.06	1
70030076284650089	83.038338	54.879669	3.06	5
70030076262877926	83.007966	55.078866	3.06	4
70030076212479672	83.038134	55.023982	3.06	4
141373143525954	82.903999	55.038048	368.92	1
141373143607522	82.838296	54.972165	3.06	3
141373143681045	82.989309	55.058226	3.06	2
141373143612049	82.889029	54.972366	3.06	1
141373143678503	82.868985	55.021622	3.06	5
141373143566664	82.852268	54.981835	3.06	3
141373143645010	82.907461	55.119807	3.06	4
141373143526062	82.901907	55.037342	368.92	1
141373143612776	82.841262	54.975576	3.06	3
141373143552556	82.998611	55.029894	3.06	3
141373143615329	82.880432	54.962352	3.06	3
141373143576666	83.123704	54.958337	3.06	4
141373143642576	82.914629	55.107882	3.06	5
141373143678044	82.900268	55.008887	3.06	2
141373143568241	82.981763	55.159495	3.06	5
141373143564466	82.958315	54.945872	3.06	1
141373143614506	82.860342	54.965284	3.06	3
141373143641269	82.91722	55.078774	3.06	3
141373174291159	82.91761	55.115705	3.06	4
141373143554269	83.008839	55.072252	3.06	3
141373143624209	83.066882	54.981054	3.06	4
141373186228587	83.065865	55.066857	3.06	5
70030076242597073	82.861417	55.045249	3.06	3
70030076261972796	83.030316	55.084292	3.06	5
70030076330674298	82.941911	54.85079	3.06	5
70030076347169225	83.129402	54.913055	3.06	5
70030076193496675	82.900482	54.969287	3.06	2
70030076217755970	83.114938	54.925772	3.06	4
141373143640327	82.94725	55.065448	3.06	3
141373143601603	83.040617	54.852184	3.06	3
70030076321125982	83.036129	55.059785	3.06	5
141373143552928	82.981304	55.024229	3.06	3
141373143616496	82.888797	54.962857	3.06	3
141373143678778	82.948136	55.173758	3.06	2
141373143634437	82.996693	55.04212	3.06	2
141373143545221	83.068654	54.980304	3.06	4
141373143557836	82.897727	55.117844	3.06	3
141373143635008	82.962553	55.01512	3.06	3
141373143522221	82.962861	55.028501	119.56	3
70030076192140997	82.95894	54.950091	3.06	1
70030076284665041	83.043484	54.884666	3.06	5
141373143620852	83.121942	54.958391	3.06	4
141373143608493	82.848238	54.98186	3.06	3
141373143607342	82.957407	55.019561	3.06	3
141373143680976	83.119481	54.956328	3.06	4
141373143533868	82.9548	54.968528	20.5	3
141373143641427	82.885812	55.083669	3.06	3
141373143620401	83.09439	54.931015	3.06	3
141373143556452	82.920231	55.077998	3.06	3
141373143586681	82.904776	55.103956	13.66	5
141373143628358	82.988132	54.999345	3.06	4
141373143518236	82.961448	55.065138	102.48	1
141373143559981	82.962422	54.864932	3.06	3
70030076327374317	82.935934	54.847076	3.06	5
70030076330681214	82.940152	54.849987	3.06	5
70030076307549428	83.049728	54.890076	3.06	5
141373143643069	83.02161	55.055438	3.06	4
141373143554239	83.012987	55.074255	3.06	3
141373143635148	82.993932	55.045426	3.06	3
141373143628676	82.981387	55.011193	3.06	3
141373143567933	82.965315	55.166454	3.06	3
141373143532612	82.955527	55.003878	3.06	3
141373143624170	83.064683	54.980339	3.06	4
141373143646568	82.813557	55.067505	3.06	5
141373143640889	82.890796	55.073743	3.06	3
141373143640678	83.015139	55.054015	3.06	4
141373143634175	82.994995	55.056004	3.06	3
141373143628525	83.006748	54.9868	3.06	5
141373143623907	83.064488	54.944637	3.06	3
141373143567528	82.828751	54.972792	3.06	3
141373143550313	82.986396	55.054035	3.06	3
70030076250710412	83.034171	54.865899	3.06	5
141373143632897	82.980266	55.006861	3.06	2
141373143690166	82.792217	54.98956	3.06	4
141373143614688	82.853671	54.9627	3.06	2
141373143605715	83.009343	54.875651	3.06	5
141373143623217	82.979921	54.951641	3.06	3
141373143521658	82.939759	55.022662	15.37	2
70030076262947502	83.010275	55.084082	3.06	5
70030076251057846	83.03587	54.870896	3.06	5
141373143598196	83.093848	54.813393	3.06	1
141373143540980	82.982638	55.044086	271.57	2
141373143616722	82.958708	54.948001	3.06	1
141373143611506	82.81884	54.978869	3.06	2
141373143640973	82.953897	55.064901	3.06	2
70030076289559382	83.008555	55.005643	3.06	5
141373143617434	82.81738	55.0184	3.06	4
141373143629641	82.958654	55.0253	3.06	3
141373143560272	82.902684	55.07077	3.06	3
141373143639298	82.892777	55.07152	3.06	3
141373143605975	82.951652	54.865084	3.06	4
141373143643848	82.885643	55.033965	3.06	1
141373143557847	82.897614	55.115534	3.06	4
141373143517254	82.919102	55.060623	95.65	2
70030076138438508	82.980088	54.954967	3.06	3
141373143643961	82.956535	55.068605	3.06	2
141373143643999	82.898875	55.112565	3.06	4
70030076321100962	83.040134	55.067086	3.06	5
141373143598148	83.090511	54.816557	3.06	2
141373143626771	82.981812	55.020972	3.06	3
141373143612585	82.961228	54.964336	3.06	2
141373143678991	82.963916	55.166797	3.06	3
141373143530058	82.884526	54.980331	81.98	1
141373143618375	82.806122	55.01885	3.06	3
141373143563498	82.980027	54.943843	3.06	4
141373143640256	82.948157	55.064679	3.06	3
141373143678935	82.795281	55.02937	3.06	3
141373143680649	83.0048	54.941916	3.06	5
141373174276654	82.914598	55.108867	3.06	5
141373143539623	83.106127	54.843598	3.06	3
70030076334691403	82.938219	54.859216	3.06	5
141373143641370	82.897262	55.079681	3.06	2
141373143517917	82.967552	55.076071	128.1	2
70030076130362548	83.067412	54.9787	3.06	4
141373143583325	82.99022	55.157638	3.06	5
141373143551992	83.007529	55.044435	3.06	2
141373143595379	83.074017	55.038568	3.06	5
141373143640313	82.875387	55.082948	3.06	4
141373143627857	82.989223	55.00855	3.06	3
141373143637434	83.006838	55.074305	3.06	3
141373143637699	83.04931	55.069942	3.06	5
141373143535422	82.91767	54.934924	131.51	2
70030076208505719	83.05684	55.060215	3.06	5
70030076249774686	83.035751	54.862364	3.06	4
141373143518917	82.914995	55.047392	865.26	1
141373143539336	83.045016	54.845606	184.46	2
141373143646464	82.981521	55.160079	3.06	5
141373143639373	82.948534	55.050834	3.06	2
70030076193915998	82.883131	54.964706	3.06	3
70030076307551982	83.054878	54.894923	3.06	5
70030076287687655	83.03831	54.878821	3.06	5
70030076327249327	82.945549	54.849264	3.06	5
141373143618745	82.800222	55.018213	3.06	2
141373143676328	82.999215	54.985721	3.06	4
141373143612609	82.838903	54.976356	3.06	3
141373143626465	82.979655	55.021716	3.06	3
141373143613745	82.801689	54.988624	3.06	4
141373143678697	82.845592	55.029519	3.06	3
141373143613090	82.963772	54.960564	3.06	1
141373143525285	82.898271	55.05963	430.41	2
141373143611072	82.823553	54.9765	3.06	2
141373143528869	82.816351	54.991819	80.27	3
70030076208567061	83.044826	55.066999	3.06	5
70030076262953566	83.013351	55.08606	3.06	5
141373143521910	82.967728	55.028672	105.89	3
141373161190918	82.939476	54.965351	3.06	3
141373143642690	83.023658	55.049809	3.06	3
141373143628480	82.993365	55.026708	3.06	3
141373143535435	82.920922	54.927798	368.92	3
141373160166199	82.840718	55.035909	3.06	4
141373143568795	82.884868	54.969568	3.06	2
141373143628460	82.978089	55.014293	3.06	2
141373143634140	82.999337	55.037472	3.06	3
141373143638244	82.884146	55.068807	3.06	3
141373143567301	82.83416	54.980064	3.06	3
141373143674835	82.853358	54.983027	3.06	3
141373143560228	82.898613	55.071138	3.06	3
70030076218396343	83.001549	55.157327	3.06	5
70030076264491474	83.038425	55.040686	3.06	4
70030076250635881	83.034991	54.858934	3.06	4
70030076284648714	83.041441	54.88188	3.06	5
141373143629955	82.993934	55.021929	3.06	4
141373143560387	82.947949	54.864943	3.06	4
141373143551344	83.031	55.047461	3.06	4
141373143519848	82.975297	55.051569	10.25	1
141373143633205	82.953626	55.01951	3.06	2
141373143612462	82.835332	54.9775	3.06	3
141373143566893	82.961282	54.96135	3.06	1
141373143563991	82.895688	55.005165	3.06	3
141373143644327	82.961277	55.06928	3.06	1
141373143619575	82.896882	55.012299	3.06	1
141373143518871	82.912991	55.041017	109.31	1
141373143623283	82.983415	54.948812	3.06	4
141373143560275	82.950029	54.868661	3.06	4
141373143528515	82.887322	54.996882	27.33	3
141373143564467	82.958909	54.946884	3.06	1
141373143678856	82.983882	55.16239	3.06	5
141373143634635	83.023217	55.047341	3.06	3
141373143608147	82.844051	54.979534	3.06	3
141373143603917	83.06877	54.885118	3.06	4
141373143609297	82.854758	54.981966	3.06	3
141373143614484	82.870853	54.973987	3.06	3
141373172950510	82.959983	55.004126	3.06	3
141373143621432	83.134798	54.966955	3.06	5
141373143680434	82.870928	54.93234	3.06	4
141373143547685	83.096599	54.816661	3.06	2
141373143629626	83.073871	54.934171	3.06	3
141373143626022	83.080186	54.979861	3.06	3
141373143680866	82.976906	55.157037	3.06	5
70030076175762595	82.796044	55.012134	3.06	3
141373182157291	82.812191	55.022525	3.06	3
141373143630622	83.071165	54.926852	3.06	2
141373143543352	83.136994	54.966564	3.06	5
141373143623521	83.062913	54.978676	3.06	4
141373143640923	82.933753	55.089017	3.06	3
141373143620673	82.84888	55.025924	3.06	3
141373143606835	82.961713	54.865504	3.06	3
141373143638519	82.954745	55.060705	3.06	3
141373143620070	82.97777	54.946537	3.06	3
141373143537350	83.07948	54.922397	54.66	1
141373143601210	83.009089	54.878583	3.06	5
141373143609293	82.854135	54.981933	3.06	3
141373143626409	83.087946	54.980445	3.06	3
141373143565406	82.779793	55.021899	3.06	3
141373143636299	82.984183	55.052553	3.06	2
70030076171137585	82.969599	55.164573	3.06	4
141373143629012	82.979497	55.007148	3.06	2
141373143676923	83.021313	55.049471	3.06	3
141373143613338	82.823495	54.99103	3.06	3
141373143567796	82.84149	54.981553	3.06	3
141373143640626	83.01987	55.053159	3.06	3
70030076327216090	82.945611	54.846721	3.06	5
70030076251781940	82.948558	54.86447	3.06	4
70030076321125158	83.035248	55.060534	3.06	5
70030076262876072	83.018473	55.082141	3.06	5
141373143607039	82.967316	54.86433	3.06	3
141373143614281	82.867926	54.971807	3.06	2
141373171733582	83.025587	55.002748	117.97	5
141373143561360	82.961883	55.062947	3.06	2
141373143612604	82.962327	54.965027	3.06	2
141373143678499	82.869116	55.022642	3.06	5
141373143551384	83.028291	55.050099	3.06	3
141373143597164	83.027646	55.046303	3.06	3
70030076193909292	82.878445	54.960795	3.06	3
141373143562055	82.946996	55.067563	3.06	3
141373143613104	82.964466	54.962052	3.06	1
141373143675751	82.958239	55.023758	3.06	3
141373143631857	82.97602	55.015526	3.06	2
141373143562783	82.985813	55.162745	3.06	5
141373143613308	82.824051	54.991538	3.06	3
141373143584721	82.988368	55.009678	3.06	3
141373143551045	83.011805	55.063415	3.06	3
141373143674966	82.796793	54.986361	3.06	4
70030076261997855	83.015606	55.080242	3.06	4
70030076261501343	83.025498	55.078406	3.06	4
70030076205619827	83.079236	54.909144	3.06	4
141373143645150	82.892216	55.080781	3.06	3
141373143561202	82.876087	55.03823	3.06	3
141373143530577	82.885022	54.976784	46.12	2
141373143640466	82.930986	55.08743	3.06	3
141373143636085	82.995571	55.060094	3.06	2
70030076173773590	82.852333	55.031381	3.06	2
141373173300857	82.986874	54.989651	3.06	3
141373143646273	82.987696	55.156185	3.06	5
141373143646217	82.978796	55.158313	3.06	5
141373143560502	82.956325	54.866067	3.06	3
141373143626708	83.088138	54.980774	3.06	3
141373143641028	82.888047	55.0773	3.06	3
70030076321210780	83.037959	55.064005	3.06	5
70030076262956906	83.021128	55.088593	3.06	5
70030076208546046	83.130022	54.963623	3.06	4
141373143686212	83.003962	55.068854	3.06	2
141373143611619	82.887258	54.971807	3.06	2
141373143585568	82.855778	55.026336	3.06	1
141373143518906	82.91283	55.044327	54.66	2
141373143539602	83.105232	54.840162	27.33	2
141373143636727	83.015315	55.062618	3.06	3
141373143645092	82.905194	55.118839	3.06	4
141373143574350	82.938401	55.077077	3.42	2
141373143646465	82.981301	55.160158	3.06	5
70030076184933544	83.042126	54.880264	3.06	5
70030076262957562	83.020913	55.089372	3.06	5
70030076334658506	82.927737	54.860659	3.06	5
141373143677081	83.006585	55.051191	3.06	3
141373143521627	82.927699	55.029468	37.58	1
141373143625147	83.14189	54.961877	3.06	5
141373143637884	83.00808	55.072229	3.06	3
70030076205349901	83.058851	54.93547	3.06	4
70030076245736094	82.967984	54.946244	408.21	2
141373143563817	82.934277	55.09746	3.06	2
141373143682042	83.098859	54.934096	3.06	2
141373143646433	82.988134	55.157178	3.06	5
141373143644847	82.890836	55.081991	3.06	3
141373175639736	82.84925	55.048362	3.06	3
141373143633452	82.957443	55.00355	3.06	3
141373143586169	82.776308	55.001919	3.06	5
141373143637879	82.895151	55.069067	3.06	2
141373173360052	82.862665	55.087874	3.06	5
70030076325495242	82.988808	55.160546	3.06	5
141373143550441	82.986637	55.05851	3.06	1
141373143544935	83.057437	54.978856	3.06	5
141373143621221	82.983229	54.940457	3.06	4
141373143612434	82.858246	54.97996	3.06	3
141373143639190	82.891209	55.071135	3.06	3
141373143533714	82.915644	54.965941	13.66	2
141373143585931	82.862958	54.971924	3.06	3
141373143617980	82.887765	55.007679	3.06	3
141373143642068	83.020901	55.055998	3.06	4
141373143628838	82.941969	55.007773	3.06	3
141373143682384	82.930764	55.051703	3.06	2
141373143539511	83.096033	54.809209	34.16	1
141373143623883	83.066534	54.942402	3.06	3
141373143559215	82.958968	55.019601	3.06	3
141373143630626	82.953116	55.026016	3.06	3
141373171382200	82.900646	55.102185	3.06	5
141373143539700	83.106325	54.835019	68.32	1
141373143629224	82.988364	54.994951	3.06	3
70030076249959584	83.04347	54.877779	3.06	5
70030076249944157	83.052074	54.882706	3.06	5
70030076198881635	82.887605	55.079846	3.06	3
141373143675600	82.96445	55.019141	3.06	3
141373143557314	82.945189	55.050152	3.06	2
141373143622589	83.069048	54.942994	3.06	3
141373143643505	82.953132	55.068894	3.06	2
141373143526067	82.903168	55.035995	245.95	1
141373143628842	82.990586	55.001758	3.06	3
70030076261929829	83.01928	55.077973	3.06	4
70030076262948022	83.01017	55.08385	3.06	5
141373164348995	82.817892	54.975146	3.06	3
141373143539015	83.099181	54.887411	245.95	1
141373143590752	82.980665	54.95698	3.06	3
141373143617054	82.949609	54.950361	3.06	2
141373143558667	82.893222	55.076046	3.06	3
141373174002607	82.84908	55.048986	3.06	3
70030076321131709	83.031835	55.06178	3.06	5
70030076321338445	83.030616	55.063549	3.06	5
141373143616059	82.933483	54.979231	3.06	3
141373143521715	82.912307	55.036858	109.31	1
141373143520090	82.968215	55.053006	102.48	1
141373143604309	83.073773	54.888137	3.06	4
141373143528487	82.885045	54.993845	203.25	2
141373143612065	82.953694	54.958646	3.06	3
141373143616930	82.953416	54.950577	3.06	2
70030076143599219	82.87896	54.96819	3.06	2
141373143621319	83.056298	54.951923	3.06	3
141373143634771	82.999141	55.053662	3.06	3
141373143635173	83.000138	55.05789	3.06	3
141373143567652	82.846845	54.975432	3.06	3
141373143564567	82.838779	55.036172	3.06	4
70030076334658517	82.92983	54.860444	3.06	5
141373143635049	83.052075	55.074087	3.06	5
141373143644657	82.912687	55.11991	3.06	4
141373143564257	82.857549	54.962628	3.06	3
141373143622135	83.063038	54.952269	3.06	2
141373143535979	82.968345	54.954867	122.97	2
141373143687823	83.047182	55.072907	3.06	5
70030076146830021	82.964706	54.959462	567.57	1
141373143605925	82.952778	54.869782	3.06	4
141373143561459	82.891776	55.028662	3.06	2
141373143538985	83.086374	54.890082	749.8	3
141373143520059	82.969592	55.049488	54.66	2
141373143554231	83.015192	55.073	3.06	3
141373167756408	82.948198	54.965991	3.06	3
141373143525291	82.901344	55.061604	136.64	2
141373143627338	82.999344	54.988986	3.06	4
70030076211625351	82.977465	54.939323	3.06	4
70030076251052222	83.034744	54.868325	3.06	5
70030076332855544	82.986511	55.162075	3.06	5
70030076189630065	82.867332	54.975779	3.06	3
141373143597828	82.996015	54.867731	3.06	4
141373143619171	82.79828	55.020558	3.06	2
141373143639815	82.951451	55.061073	3.06	3
141373143519197	82.935383	55.042002	128.1	2
141373143633766	83.01527	55.043277	3.06	1
141373143627374	82.995857	54.988521	3.06	4
